StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,Gender,University,Course,City,Real_1,Real_2,Real_3,Real_4,Real_5,Real_6,Real_7,Real_8,Real_9,Real_10,Real_11,Real_12,Real_13,Real_14,Real_15,Real_16,Real_17,Real_18,Real_19,Real_20,Real_21,Real_22,Real_23,Real_24,Real_25,Reported Raw,Reported_1,Reported_2,Reported_3,Reported_4,Reported_5,Reported_6,Reported_7,Reported_8,Reported_9,Reported_10,Reported_11,Reported_12,Reported_13,Reported_14,Reported_15,Reported_16,Reported_17,Reported_18,Reported_19,Reported_20,Reported_21,Reported_22,Reported_23,Reported_24,Reported_25,Pair?,Result,Did you manipulate?,All reasons,All reasons_9_TEXT,Exchange?,Exchange?_1_TEXT,IsHatBetter?,Understanding,Q26
14/03/2018 18:05,14/03/2018 18:07,0,84.111.12.225,32,89,0,21/03/2018 18:07,R_TqgVadZmaAR5mwx,,,,,,,anonymous,HE,30,1,5,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 17:55,14/03/2018 18:07,0,62.90.131.234,41,715,0,21/03/2018 18:07,R_1INownp0fHsCYjs,,,,,,,anonymous,HE,29,2,1,2,1,2,18,1,6,4,5,8,10,23,11,12,3,16,9,25,13,19,22,20,17,21,14,15,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 18:10,14/03/2018 18:10,0,37.142.164.2,32,38,0,21/03/2018 18:11,R_3Q00JAIxRaFivR6,,,,,,,anonymous,HE,24,1,4,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 18:37,14/03/2018 18:39,0,109.66.0.94,32,137,0,21/03/2018 18:39,R_1gGPwAh7sfnQGJI,,,,,,,anonymous,HE,29,1,4,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 18:42,14/03/2018 18:50,0,77.139.127.91,32,486,0,21/03/2018 18:50,R_2dLo3ngDMPpIE94,,,,,,,anonymous,HE,29,1,4,1,45,2,20,1,11,6,7,5,4,10,3,8,13,17,9,25,15,19,23,24,21,22,16,14,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 20:04,14/03/2018 20:06,0,84.110.55.103,32,75,0,21/03/2018 20:06,R_28TgJ7ChGlJY48c,,,,,,,anonymous,HE,25,2,4,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 21:41,14/03/2018 21:45,0,188.64.206.172,32,231,0,21/03/2018 21:45,R_124tPH5VHr8iBP9,,,,,,,anonymous,HE,26,2,4,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 22:11,14/03/2018 22:12,0,77.126.14.160,32,56,0,21/03/2018 22:12,R_30jIYmcvIZDWvyj,,,,,,,anonymous,HE,30,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 22:11,14/03/2018 22:12,0,46.19.85.30,32,50,0,21/03/2018 22:13,R_3qdSmjtWIPDrYgP,,,,,,,anonymous,HE,30,1,5,2,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 16:38,14/03/2018 22:52,0,109.67.25.136,41,22428,0,21/03/2018 22:52,R_1jjKR5tCGj6AchW,,,,,,,anonymous,HE,29,2,4,1,45,5,9,6,11,16,7,22,4,17,12,2,10,3,1,19,15,14,23,21,20,13,18,24,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2018 00:39,15/03/2018 00:44,0,79.178.128.141,41,310,0,22/03/2018 00:44,R_2TL5rWfiD4bhYfE,,,,,,,anonymous,HE,39,1,4,1,45,3,25,5,9,10,7,4,2,6,1,15,8,18,14,23,17,22,12,20,24,21,19,11,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2018 16:54,15/03/2018 01:32,0,109.65.32.121,32,31093,0,22/03/2018 01:32,R_2tMxI2EEk3Gg2Rp,,,,,,,anonymous,HE,31,2,4,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2018 06:54,15/03/2018 06:56,0,2.55.136.92,41,132,0,22/03/2018 06:56,R_1K6KGkMstIyGHjr,,,,,,,anonymous,HE,26,2,2,1,22,4,22,1,3,2,6,5,15,9,23,18,7,14,11,24,13,17,16,25,19,20,21,8,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2018 07:55,15/03/2018 07:59,0,141.226.172.73,41,248,0,22/03/2018 08:00,R_3hoKgGaGiv1Ck1k,,,,,,,anonymous,HE,27,2,5,1,1,1,21,2,5,3,4,7,20,8,19,12,6,10,13,25,14,17,18,22,24,23,11,15,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2018 11:05,15/03/2018 11:08,0,79.180.82.100,32,148,0,22/03/2018 11:08,R_1GTAxXJyeOTmZs3,,,,,,,anonymous,HE,27,2,4,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2018 14:26,15/03/2018 14:26,0,89.138.229.151,32,36,0,22/03/2018 14:26,R_RtcEK70d20UARhf,,,,,,,anonymous,HE,30,2,5,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2018 15:26,15/03/2018 15:33,0,2.55.150.219,41,402,0,22/03/2018 15:33,R_CkONENrVwhwjbih,,,,,,,anonymous,HE,27,2,2,1,1,4,19,2,3,1,12,5,17,11,16,13,7,14,10,25,8,20,21,23,22,24,15,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2018 15:50,15/03/2018 15:56,0,185.69.144.49,41,343,0,22/03/2018 15:57,R_32QFfT9q1LQqer4,,,,,,,anonymous,HE,28,1,2,1,67,12,23,8,18,14,10,9,3,15,4,1,21,7,6,16,20,5,17,25,24,13,2,19,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2018 17:21,15/03/2018 17:26,0,77.125.241.222,41,317,0,22/03/2018 17:27,R_1GTVGELhHN4B5Cm,,,,,,,anonymous,HE,30,2,2,1,67,10,23,1,15,3,6,2,8,4,9,13,11,14,5,24,12,20,19,25,22,21,16,17,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2018 12:32,23/03/2018 12:40,0,31.210.187.211,100,477,1,23/03/2018 12:40,R_299PCSabqaFhsWN,,,,,32.06669617,34.76669312,anonymous,HE,30,2,3,1,54,12,22,11,13,19,9,8,17,7,20,3,16,1,21,24,4,5,25,23,14,6,2,18,10,15,1.כרמל2.בני ציון3.רמבם4.איכילוב - סוראסקי5.רבין בילינסון6.הלל יפה7.המרכזי בעמק8.מאיר9.שיבא10.אסף הרופא11.רבין השרון12.קפלן13.וולפסון14.נהריה15.לניאדו16.נצרת17.יוספטל18.סורוקה19.אסותא אשדוד20.הדסה21.שערי צדק22.מעיני הישועה23.פוריה24.רבקה זיו25.ברזילי,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,9,מקומות ראשונים לפי העדפותיי האמיתיות על פי שיקול גיאוגרפי ורצוני בבית חולים קטן. מקומות אמצעיים בתי חולים מבוקשים מהמרכז שידעתי שלא אקבל במקומות אלו ובסוף בתי חולים שבאמת לא רציתי,3,,2,2,1
23/03/2018 14:38,23/03/2018 14:48,0,77.138.140.134,100,577,1,23/03/2018 14:48,R_3n2D7faRxrmJyFH,,,,,32.81559753,34.98919678,anonymous,HE,30,1,3,1,54,4,17,5,9,7,14,8,21,18,22,1,15,2,20,19,12,3,23,16,13,11,6,24,25,10,1.רמבם2.המרכזי בעמק3.כרמל4.הלל יפה5.בני ציון6.מאיר7.איכילוב - סוראסקי8.רבין בילינסון9.רבין השרון10.שיבא11.אסותא אשדוד12.אסף הרופא13.וולפסון14.סורוקה15.יוספטל16.קפלן17.הדסה18.שערי צדק19.נהריה20.מעיני הישועה21.נצרת22.לניאדו23.ברזילי24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,1,"1,5,6,8",,2,,1,2,1
23/03/2018 18:54,23/03/2018 19:03,0,79.181.232.80,100,585,1,23/03/2018 19:03,R_SOb5QdnrlyZkspP,,,,,32.24989319,34.91740417,anonymous,HE,27,2,4,2,45,3,19,1,4,8,7,2,9,15,13,10,5,12,16,25,18,11,21,24,22,23,14,17,20,6,,13,17,11,2,3,9,1,4,8,12,16,10,15,5,25,19,7,22,24,20,23,14,18,21,6,2,23,1,"1,2,3,4,5,6,7,8",,3,,1,1,1
17/03/2018 19:05,17/03/2018 19:06,0,2.55.148.42,32,22,0,24/03/2018 19:06,R_2zViLb0w8Fw2fLU,,,,,,,anonymous,HE,25,1,4,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2018 20:26,17/03/2018 19:21,0,109.186.23.167,41,341714,0,24/03/2018 19:21,R_wM17C6GCngWIVmF,,,,,,,anonymous,HE,35,2,1,2,6,3,24,1,2,7,5,6,20,10,18,16,4,17,15,12,8,11,14,23,25,13,19,21,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2018 07:55,25/03/2018 08:10,0,2.53.61.110,100,880,1,25/03/2018 08:10,R_ByrEN6wZY2DedJ7,,,,,31.5,34.75,anonymous,HE,30,1,4,1,8,3,13,2,7,8,6,4,1,5,10,20,16,12,18,25,21,23,19,17,22,14,11,15,24,9,,12,13,8,9,10,6,7,1,2,3,16,11,18,4,25,15,20,22,24,21,23,17,14,19,5,2,18,1,"1,3,4,5,8",,3,,1,1,1
18/03/2018 08:22,18/03/2018 08:23,0,188.64.206.225,32,65,0,25/03/2018 09:24,R_3G87kMyA84aZ33R,,,,,,,anonymous,HE,24,2,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 08:22,18/03/2018 08:24,0,37.26.149.205,32,101,0,25/03/2018 09:24,R_2PhSjg7LlczLNdD,,,,,,,anonymous,HE,29,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 08:27,18/03/2018 08:28,0,141.226.181.183,32,44,0,25/03/2018 09:28,R_1KlKqDDypfIpPMZ,,,,,,,anonymous,HE,30,2,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 08:23,18/03/2018 08:28,0,2.53.13.207,41,340,0,25/03/2018 09:29,R_3iqa46oVvRGRgwm,,,,,,,anonymous,HE,29,1,3,1,54,2,22,1,16,5,6,3,12,17,11,4,18,8,14,23,13,10,20,24,25,21,9,15,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 08:42,18/03/2018 08:45,0,176.12.136.180,41,203,0,25/03/2018 09:46,R_D6ntpHtNoGXv3GN,,,,,,,anonymous,HE,25,2,3,1,42,6,16,1,2,5,14,4,20,12,19,7,11,3,8,25,9,17,24,23,15,21,10,18,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 08:42,18/03/2018 08:53,0,2.55.165.95,41,668,0,25/03/2018 09:53,R_3OjhlVr37WSmJUS,,,,,,,anonymous,HE,27,2,3,1,33,3,19,1,16,2,10,5,7,14,17,4,12,9,6,25,11,13,23,24,20,21,15,18,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 08:53,18/03/2018 08:58,0,2.55.141.4,41,332,0,25/03/2018 09:59,R_2YufOTbzyW3JoUl,,,,,,,anonymous,HE,30,1,3,1,54,5,19,6,9,7,10,4,16,14,17,1,11,2,18,25,13,12,23,24,20,15,3,21,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 09:08,18/03/2018 09:09,0,2.53.27.222,32,69,0,25/03/2018 10:10,R_2tJpjE9Xi6dGgxk,,,,,,,anonymous,HE,27,1,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 09:14,18/03/2018 09:15,0,2.53.183.160,32,31,0,25/03/2018 10:15,R_31TocvjdK2trceo,,,,,,,anonymous,HE,26,2,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 09:12,18/03/2018 09:15,0,109.186.84.159,32,182,0,25/03/2018 10:16,R_2ea2ZCQTc8IKzDz,,,,,,,anonymous,HE,32,1,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2018 10:25,25/03/2018 10:34,0,80.74.107.118,100,544,1,25/03/2018 10:34,R_2f0AwO35BlWDlFu,,,,,31.77999878,35.22999573,anonymous,HE,26,2,4,1,45,11,25,9,10,5,2,12,3,4,1,13,8,16,6,21,14,15,22,23,19,18,17,24,20,7,2.הדסה3.אסף הרופא4.קפלן5.וולפסון6.רבין השרון7.מאיר8.אסותא אשדוד9.סורוקה10.שיבא11.איכילוב - סוראסקי12.רבין בילינסון13.רמבם14.כרמל15.בני ציון16.הלל יפה17.המרכזי בעמק18.נהריה19.ברזילי20.רבקה זיו21.מעיני הישועה22.לניאדו23.נצרת24.יוספטל25.פוריה,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,2,5,,3,,2,2,1
25/03/2018 10:25,25/03/2018 10:37,0,46.19.86.39,100,686,1,25/03/2018 10:37,R_2UVInm7rSLtIOdE,,,,,32.01139832,34.77220154,anonymous,HE,23,2,4,1,58,2,15,1,6,3,9,4,7,10,8,11,13,12,5,24,16,17,23,22,25,21,14,19,20,18,,7,13,8,17,2,3,9,5,4,6,10,14,11,1,25,15,18,22,24,21,23,12,20,19,16,2,16,1,"1,3,5,6,7",,3,,1,2,1
25/03/2018 10:29,25/03/2018 10:38,0,31.154.9.46,100,552,1,25/03/2018 10:38,R_wSm61Y1BhwXkXHX,,,,,32.50280762,35.45689392,anonymous,HE,29,1,4,1,45,5,23,3,4,6,11,10,1,8,2,13,12,14,17,25,18,19,20,21,22,24,15,9,16,7, 1.הדסה2.שערי צדק3.אסותא אשדוד4.קפלן5.שיבא6.מאיר7.רבין השרון8.רבין בילינסון9.איכילוב - סוראסקי10.אסף הרופא11.וולפסון12.מעיני הישועה13.סורוקה14.רמבם15.בני ציון16.כרמל17.המרכזי בעמק18.יוספטל19.לניאדו20.הלל יפה21.נצרת22.ברזילי23.נהריה24.פוריה25.רבקה זיו,6,14,4,16,2,5,7,9,23,24,3,18,22,8,12,11,25,13,20,21,17,19,15,1,10,2,21,1,"1,5,6,8",,1,ועדת חריגים,1,3,1
25/03/2018 10:30,25/03/2018 10:43,0,176.12.142.121,100,825,1,25/03/2018 10:44,R_3QXbKMbWuQBz2VB,,,,,32.06669617,34.76669312,anonymous,HE,23,1,4,1,8,2,23,3,15,6,11,1,10,7,13,8,16,9,5,22,17,14,12,20,24,19,21,25,18,4,1.הדסה2.אסותא אשדוד3.קפלן4.איכילוב - סוראסקי5.שיבא6.רבין בילינסון7.רמבם8.בני ציון9.המרכזי בעמק10.מאיר11.סורוקה12.אסף הרופא13.הלל יפה14.שערי צדק15.רבין השרון16.וולפסון17.יוספטל18.כרמל19.נצרת20.לניאדו21.מעיני הישועה22.ברזילי23.נהריה24.רבקה זיו25.פוריה,22,10,23,8,7,13,11,3,24,14,17,20,2,12,19,15,16,4,25,21,5,18,1,6,9,2,6,1,"1,5,8",,2,,3,2,1
18/03/2018 09:45,18/03/2018 09:51,0,2.53.137.89,41,333,0,25/03/2018 10:51,R_RIl1unxXcyatcKl,,,,,,,anonymous,HE,31,2,3,1,54,8,20,3,18,14,16,1,6,24,13,2,19,4,5,11,15,10,22,23,21,12,9,17,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2018 09:57,18/03/2018 09:58,0,37.26.146.237,32,63,0,25/03/2018 10:58,R_1KdSO7HXJsq0lXw,,,,,,,anonymous,HE,29,1,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2018 11:05,25/03/2018 11:11,0,176.12.179.76,100,388,1,25/03/2018 11:11,R_yPfKCkcepkvmsF3,,,,,32.06669617,34.76669312,anonymous,HE,26,2,4,1,45,6,23,4,13,11,12,8,2,9,1,18,5,21,3,25,19,17,15,24,22,14,20,7,16,10, 1.שערי צדק2.הדסה3.סורוקה4.איכילוב - סוראסקי5.רבין בילינסון6.שיבא7.רמבם8.וולפסון9.אסותא אשדוד10.קפלן11.אסף הרופא12.מעיני הישועה13.מאיר14.יוספטל15.המרכזי בעמק16.בני ציון17.רבין השרון18.הלל יפה19.לניאדו20.כרמל21.נהריה22.ברזילי23.נצרת24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,1,"1,2,3,5,6",,3,,1,3,1
25/03/2018 11:18,25/03/2018 11:25,0,2.53.190.190,100,450,1,25/03/2018 11:25,R_3KO8VGPJPgSiewi,,,,,32.06669617,34.76669312,anonymous,HE,23,2,4,1,45,17,18,11,5,21,7,16,9,19,20,1,8,2,12,14,22,4,24,15,13,6,3,25,23,10,1.כרמל2.בני ציון3.רמבם4.הלל יפה5.המרכזי בעמק6.איכילוב - סוראסקי7.רבין בילינסון8.שיבא9.סורוקה10.אסף הרופא11.הדסה12.וולפסון13.רבין השרון14.מאיר15.יוספטל16.שערי צדק17.קפלן18.נהריה19.אסותא אשדוד20.רבקה זיו21.פוריה22.נצרת23.מעיני הישועה24.ברזילי25.לניאדו,3,21,4,6,8,23,18,1,13,24,12,9,11,25,16,14,17,22,19,5,20,2,7,15,10,2,11,1,"1,2,3,5,7,8",,3,,1,2,1
25/03/2018 11:06,25/03/2018 11:39,0,2.53.21.163,100,2007,1,25/03/2018 11:39,R_dbg2At4Vfec1905,,,,,31.5,34.75,anonymous,HE,25,2,4,1,45,8,6,7,9,14,12,10,2,4,3,18,11,19,1,25,13,20,21,24,22,23,15,17,16,5,1.סורוקה  2.יוספטל  3.שערי צדק  4.הדסה  5.קפלן  6.אסותא אשדוד  7.מאיר  8.הלל יפה  9.אסף הרופא  10.וולפסון  11.שיבא  12.איכילוב - סוראסקי  13.רבין בילינסון  14.רבין השרון  15.המרכזי בעמק  16.רמבם  17.בני ציון  18.כרמל  19.מעיני הישועה  20.לניאדו  21.נצרת  22.ברזילי  23.נהריה  24.פוריה  25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,1,"3,5,6",,3,,3,3,1
18/03/2018 10:57,18/03/2018 10:58,0,37.142.161.29,32,39,0,25/03/2018 11:58,R_3OcVr2XzrkFFp2O,,,,,,,anonymous,HE,29,2,3,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2018 12:04,25/03/2018 12:08,0,213.57.42.85,100,256,1,25/03/2018 12:08,R_QaBkoJUKglDFmuZ,,,,,32.08059692,34.81419373,anonymous,HE,24,1,4,1,6,1,13,25,17,2,12,3,23,22,19,11,8,7,21,6,14,24,10,9,20,15,18,5,4,16,1.מאיר2.שיבא3.אסף הרופא4.וולפסון5.קפלן6.רבין השרון7.המרכזי בעמק8.הלל יפה9.הדסה10.שערי צדק11.סורוקה12.בני ציון13.כרמל14.איכילוב - סוראסקי15.רבין בילינסון16.רמבם17.אסותא אשדוד18.יוספטל19.מעיני הישועה20.לניאדו21.נצרת22.ברזילי23.נהריה24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,"1,3,4,5,7",,3,,3,2,1
25/03/2018 12:28,25/03/2018 12:38,0,188.64.206.34,100,596,1,25/03/2018 12:38,R_21sQwNYeKeMZj1Y,,,,,32.06669617,34.76669312,anonymous,HE,32,1,4,1,45,7,19,5,6,14,10,9,1,3,2,11,15,12,17,25,16,20,23,24,22,21,13,18,8,4, 1.הדסה2.שערי צדק3.קפלן4.אסותא אשדוד5.איכילוב - סוראסקי6.רבין בילינסון7.סורוקה8.רמבם9.שיבא10.אסף הרופא11.כרמל12.רבין השרון13.וולפסון14.בני ציון15.מאיר16.מעיני הישועה17.הלל יפה18.המרכזי בעמק19.יוספטל20.לניאדו21.נצרת22.ברזילי23.נהריה24.פוריה25.רבקה זיו,5,23,13,11,4,10,18,1,17,16,21,7,24,19,14,25,9,15,12,6,20,2,3,22,8,2,6,1,3,,3,,2,4,1
18/03/2018 12:22,18/03/2018 12:24,0,2.55.166.72,32,106,0,25/03/2018 13:24,R_yUCJIWja3rwLiKd,,,,,,,anonymous,HE,25,2,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2018 14:31,25/03/2018 14:37,0,185.3.147.161,100,363,1,25/03/2018 14:37,R_1nUdxGkzuBBRnA6,,,,,32.06669617,34.76669312,anonymous,HE,31,1,4,1,45,4,25,14,11,8,5,7,1,3,2,17,10,18,20,24,15,19,12,23,21,22,16,13,9,6,1.הדסה2.שערי צדק3.קפלן4.אסף הרופא5.אסותא אשדוד6.וולפסון7.שיבא8.רבין בילינסון9.מאיר10.רבין השרון11.הלל יפה12.מעיני הישועה13.איכילוב - סוראסקי14.סורוקה15.יוספטל16.המרכזי בעמק17.בני ציון18.כרמל19.רמבם20.לניאדו21.ברזילי22.נצרת23.נהריה24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,"3,4",,3,,3,1,1
18/03/2018 13:36,18/03/2018 13:39,0,188.120.148.92,41,206,0,25/03/2018 14:40,R_3RsAq8QcMTvM8iu,,,,,,,anonymous,HE,29,2,3,3,54,9,15,3,22,4,2,17,13,5,11,10,8,14,18,20,1,19,24,12,23,7,21,25,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2018 15:02,25/03/2018 15:12,0,77.125.0.116,100,641,1,25/03/2018 15:12,R_3eshzZDPCUvda4M,,,,,31.5,34.75,anonymous,HE,29,2,5,1,54,5,25,3,9,4,6,2,20,14,21,10,11,1,18,17,12,8,19,22,24,23,7,16,15,13,,12,14,10,9,8,6,13,19,16,18,11,5,1,15,25,4,3,22,24,20,23,2,17,21,7,2,4,1,"1,2,4,6,8",,3,,2,3,1
25/03/2018 15:18,25/03/2018 15:26,0,79.176.124.42,100,459,1,25/03/2018 15:26,R_Zt50fmIqVz3ySmR,,,,,32.06669617,34.76669312,anonymous,HE,29,1,4,1,45,1,13,4,10,11,3,2,5,7,6,14,12,16,9,25,18,15,23,24,21,22,17,20,19,8,1.איכילוב - סוראסקי2.שיבא3.שערי צדק4.הדסה5.קפלן6.אסותא אשדוד7.וולפסון8.מאיר9.רבין השרון10.אסף הרופא11.רמבם12.רבין בילינסון13.המרכזי בעמק14.סורוקה15.בני ציון16.כרמל17.יוספטל18.הלל יפה19.מעיני הישועה20.נצרת21.לניאדו22.ברזילי23.נהריה24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,1,"1,3,4,5,6",,2,,3,2,1
18/03/2018 15:00,18/03/2018 15:13,0,2.55.160.170,41,787,0,25/03/2018 16:14,R_1jCwSpoOs4fZG0r,,,,,,,anonymous,HE,26,2,3,1,1,1,14,4,5,2,3,6,18,8,19,9,7,11,17,25,10,12,22,24,21,23,13,15,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2018 17:17,25/03/2018 17:22,0,2.55.154.122,100,348,1,25/03/2018 17:22,R_2XiymUTfEpMkGY9,,,,,32.06669617,34.76669312,anonymous,HE,36,1,4,1,1,1,19,3,12,2,6,4,9,7,8,16,5,14,17,22,15,24,11,25,23,20,18,21,13,10,1.וולפסון 2.קפלן 3.איכילוב - סוראסקי 1.וולפסון2.קפלן3.איכילוב - סוראסקי4.רבין בילינסון5.שיבא6.רמבם7.הדסה8.סורוקה9.מאיר10.כרמל11.שערי צדק12.בני ציון13.אסף הרופא14.המרכזי בעמק15.רבין השרון16.הלל יפה17.אסותא אשדוד18.לניאדו19.יוספטל20.מעיני הישועה21.ברזילי22.נצרת23.נהריה24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,"1,5,7",,2,,1,3,1
18/03/2018 19:44,18/03/2018 19:48,0,77.138.156.74,41,242,0,25/03/2018 20:49,R_2Eh6B3MvmTfUwBi,,,,,,,anonymous,HE,29,1,3,1,54,4,8,5,10,11,18,7,14,17,21,2,9,1,16,22,13,12,25,20,23,19,3,15,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2018 21:31,25/03/2018 21:40,0,84.111.12.225,100,587,1,25/03/2018 21:41,R_3QMKW9yzGNlG59W,,,,,32.50639343,34.92089844,anonymous,HE,30,1,5,1,74,4,20,2,5,6,3,1,15,8,14,16,7,18,13,25,10,19,21,24,22,23,17,12,11,9,,15,11,16,8,6,1,17,13,3,20,19,2,14,18,25,4,12,21,24,22,23,10,5,9,7,2,3,1,"1,4,5,6,7,8",,3,,1,2,1
25/03/2018 21:50,25/03/2018 22:03,0,77.139.115.57,100,778,1,25/03/2018 22:03,R_2S2WtehzyBHtWzZ,,,,,32.81559753,34.98919678,anonymous,HE,24,1,4,1,54,14,10,8,15,9,13,12,7,18,23,2,16,1,11,21,5,4,25,19,22,6,3,20,24,17,1.כרמל2.בני ציון3.המרכזי בעמק4.רמבם5.הלל יפה6.הדסה7.אסף הרופא8.שיבא9.מאיר10.רבין בילינסון11.איכילוב - סוראסקי12.יוספטל13.קפלן14.סורוקה15.רבין השרון16.וולפסון17.אסותא אשדוד18.שערי צדק19.נצרת20.נהריה21.מעיני הישועה22.לניאדו23.ברזילי24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,"1,3,5,6,8",,3,,1,1,1
19/03/2018 09:02,19/03/2018 09:06,0,81.218.179.156,32,216,0,26/03/2018 10:06,R_ZxdZzftoiC21llv,,,,,,,anonymous,HE,27,2,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2018 10:44,19/03/2018 10:45,0,185.32.179.223,32,77,0,26/03/2018 11:45,R_0TwOQup9V8lYGHv,,,,,,,anonymous,HE,30,2,3,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
